Year,Destination_Country,Region,Column_Name,Value,Data_Type,Source_Name,Source_URL,Notes
2024,Australia,Oceania,Remittance_USD_Billion,137.67,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2024,Australia,Oceania,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2024,Australia,Oceania,GDP_India,$3.910T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2024,UAE,Middle East,Total_Indian_Migrants,"3,250,000",real,IOM World Migration Report 2026,https://worldmigrationreport.iom.int/,3.25M Indian-born (IOM 2026); MEA 2025: 3.90M total overseas Indians
2024,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,UAE,Middle East,Remittance_USD_Billion,137.67,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2024,UAE,Middle East,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2024,UAE,Middle East,GDP_India,$3.910T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2024,Germany,Europe,Total_Indian_Migrants,"285,000",real,UN DESA 2024 / MEA compilations,https://www.un.org/development/desa/pd/content/international-migrant-stock,"Indian-born; MEA Jan 2025: 450,390 total overseas Indians"
2024,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Germany,Europe,Remittance_USD_Billion,137.67,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2024,Germany,Europe,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2024,Germany,Europe,GDP_India,$3.910T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2024,Singapore,Asia,Total_Indian_Migrants,"395,000",real,UN DESA 2024,https://www.un.org/development/desa/pd/content/international-migrant-stock,"Indian-born; MEA Jan 2025: 457,180 total overseas Indians"
2024,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2024,Singapore,Asia,Remittance_USD_Billion,137.67,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/BX.TRF.PWKR.CD.DT?locations=IN,"Total India inflows, NOT disaggregated by source country"
2024,Singapore,Asia,Unemployment_India,4.17,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2024,Singapore,Asia,GDP_India,$3.910T,real,World Bank World Development Indicators,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=IN,India GDP (current USD)
2025,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,USA,North America,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,USA,North America,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,USA,North America,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Canada,North America,Permanent_Migrants,"98,825",real,IRCC / Halani Immigration compiled data,https://halaniimmigration.com/data/permanent-residents,
2025,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Canada,North America,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Canada,North America,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,Canada,North America,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UK,Europe,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,UK,Europe,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Australia,Oceania,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,Australia,Oceania,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,UAE,Middle East,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,UAE,Middle East,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Germany,Europe,Students,"60,000",real,upGrad TEN Report 2024-25,https://psfresearch.com/growth-of-indian-diaspora-in-the-21st-century-trends-patterns-key-determinants/,More than double 2020 levels
2025,Germany,Europe,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Germany,Europe,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,Germany,Europe,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2025,Singapore,Asia,Unemployment_India,4.22,real,World Bank / ILOSTAT (modeled ILO estimate),https://data.worldbank.org/indicator/SL.UEM.TOTL.ZS?locations=IN,India national unemployment rate
2025,Singapore,Asia,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,USA,North America,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Canada,North America,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UK,Europe,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Australia,Oceania,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,UAE,Middle East,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,Unemployment_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Germany,Europe,GDP_India,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Singapore,Asia,Total_Indian_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Singapore,Asia,Permanent_Migrants,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Singapore,Asia,Temporary_Workers,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Singapore,Asia,Students,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
2026,Singapore,Asia,Remittance_USD_Billion,NOT AVAILABLE,real,,,No publicly sourced figure found for this cell
